date,China: Financial Institutions: Total Deposits Balance: RMB:PoP GROWTHRATE,China: Industrial Added Value Above Designated Size: YoY,China: FAI: YTD:PoP GROWTHRATE,Surveyed Urban Unemployment Rate in 31 Big Cities and Towns:PoP chg,China: Urban Surveyed Unemployed Rate: Mean:PoP chg,China: No. of New Employed Persons in Urban Areas: YTD:PoP GROWTHRATE,China: Consumer Confidence Index: Employment:PoP chg,China: Consumer Satisfaction Index: Employment:PoP chg,China: Consumer Expectation Index: Employment:PoP chg,China: Total Retail Sales of Consumer Goods:PoP GROWTHRATE,China: Total Retail Sales of Consumer Goods: Merchandise Retail:PoP GROWTHRATE,China: Total Retail Sales of Consumer Goods: Catering Revenue:PoP GROWTHRATE,China: Total Retail Sales of Consumer Goods: Retail Sales of the Enterprises (units) excluding Vehicles:PoP GROWTHRATE,China: Retail Sales of the Enterprises (units) above Designated Size:PoP GROWTHRATE,China: Value of Imports and Exports:PoP GROWTHRATE,China: Trade Balance:Combine With Forecast:PoP GROWTHRATE,ChinaBond: Government Bond YTM: 10Y:PoP chg,T-Bond YTM: 10Y:PoP chg,Yicai Research Institute: China Financial Condition Index:PoP chg,Percent Change: SSE Composite Index,Percent Change: CSI 300 Index,Percent Change: SZSE Component Index,Hang Seng Index:PoP GROWTHRATE,USA: Wilshire 5000 Total Market Full Cap Index:PoP GROWTHRATE,USA: The NASDAQ Composite Index:PoP GROWTHRATE,USA: S&P 500 Index:PoP GROWTHRATE,China: Financial Institutions: Total Loans Balance: RMB:PoP GROWTHRATE,China: Financial Institutions: New RMB Loans:PoP GROWTHRATE,China: Financial Institutions: New RMB Deposits:PoP GROWTHRATE,China: M0:PoP GROWTHRATE,China: M1:PoP GROWTHRATE,China: Credit Lending Weighted Interest Rate of Depository Institutions: 3M:PoP chg,China: SHIBOR: O/N:PoP chg,China: SHIBOR: 1W:PoP chg,Wind Consensus: China: PMI:PoP chg,China: Non-manufacturing PMI: Service Industry:PoP chg,China: Non-manufacturing PMI: Service Industry: New Orders:PoP chg,China: Non-manufacturing PMI: Construction:PoP chg,China: Non-manufacturing PMI: Construction: New Orders:PoP chg,China: Non-manufacturing PMI: New Orders:PoP chg,China: Steel Industry PMI:PoP chg,China: Industrial Added Value Above Designated Size: Mining: YoY,China: Industrial Added Value Above Designated Size: Electric Power,Gas and Water Production and Supply: YoY,China: Industrial Added Value Above Designated Size: Fixed-base Index:PoP GROWTHRATE,China: Industrial Added Value Above Designated Size: High-Tech Industry: YoY,China: Business Climate Index: Expectation Index:PoP chg,China: Manufacturing PMI:PoP chg,China: Manufacturing PMI: New Orders:PoP chg,China Electricity Coal of Purchasing Manager Index: Composite Index:PoP chg,China Forestry Purchasing Managers' Index:PoP chg,China: Completed Investment in Real Estate Development: YTD:PoP GROWTHRATE,China: CPI: Fixed-base Index:PoP GROWTHRATE,China: PPI: Fixed-base Index:PoP GROWTHRATE,China: PPI: Total Industry Products: MoM,China: CPI: Excluding Food and Energy (Core CPI): MoM,China: Basket Crude Oil Price Change Rate,China: Consumer Confidence Index:PoP chg,China: Consumer Expectation Index:PoP chg,China Bulk Commodity Price Index: General Index:PoP,China: Price Index for Means of Production:PoP,China Bulk Commodity Price Index: Energy:PoP,China: CPI: Food: MoM,China: CPI: Non-food: MoM,China: CPI: Consumer Goods: MoM,China: CPI: Services: MoM,China: PPI: Means of Production: MoM,China: PPI: Consumer Goods: MoM,China: BCI: Labor Costs:PoP,Ask: USD/CNY: 2M-Bid: USD/CNY: 2M:PoP GROWTHRATE,Ask: USD/CNY: 2W-Bid: USD/CNY: 2W:PoP GROWTHRATE,Real Effective Exchange Rate Index: CNY:PoP GROWTHRATE,Nominal Effective Exchange Rate Index: CNY:PoP GROWTHRATE,Ask: USD/CNY: 1Y-Bid: USD/CNY: 1Y:PoP GROWTHRATE,China: Central Parity Rate: USDCNY:PoP GROWTHRATE,USD/CNY: Spot Exchange Rate:PoP GROWTHRATE,China: Current Employment Sentiment Index:PoP chg,China: Employment Expectation Index:PoP chg,China: Index of Future Price Expectation:PoP chg,China: Industrial Capacity Utilization:PoP chg,China: Industrial Added Value Above Designated Size: Manufacturing: YoY,China: Business Climate Index:PoP chg,China: Business Climate Index: Spot Index:PoP chg,China: GDP: Current Prices:PoP GROWTHRATE
10/31/96,0.458551182,-0.03736542,-0.032298959,0.062482975,0.085436428,0.128396231,-0.154833238,-0.183310786,-0.138165589,-0.53449283,-0.712820076,-0.479088323,-0.454900069,-0.120494622,1.126803641,-0.147290349,0.165211572,0.346114448,-0.279616299,1.252511568,-0.085534889,1.815269982,0.574679016,0.434809416,0.790980777,0.454724817,0.540448985,0.076664782,-0.082248933,0.202255033,0.525807799,0.019218888,0.61454574,0.176643501,0.195085904,-0.042798425,-0.017113358,0.024187613,0.064741907,-0.038002226,0.110303708,-0.301796242,0.073066924,0.031772685,0.029344241,0.071942372,0.133533852,0.103395277,0.066167666,-0.116261915,-0.020122311,0.062690427,0.103443012,-0.200614203,-0.285024115,0.287764924,0.096803634,-0.116090222,-0.22143419,0.006529109,0.148719529,-0.039362645,-0.050996311,-0.709172586,-0.19337985,0.152359938,-0.285344383,-0.243054806,0.09495612,-0.118378992,0.05942065,0.055731738,0.658956179,0.097048841,0.064795637,0.202292255,0.021125789,0.03434282,0.032401022,0.061923336,0.006735694,0.062752255,0.055102504,-0.004210504
11/30/96,-0.396310297,-0.002663533,0.089931519,-0.196434865,-0.867797983,-0.897802077,0.679894499,0.678188364,0.679535053,0.977027454,0.904035467,0.952491326,0.840259335,0.665805169,-0.73814749,-0.689100672,0.360925734,-0.058617233,-0.350895905,-0.183902785,0.08514822,-0.197900884,0.085831338,-0.236173131,-0.117922619,-0.255205983,0.173631491,0.742960029,0.85609701,0.337384067,0.382164177,0.194971198,-0.294995046,-0.535137872,-0.696995942,0.56523703,0.576510273,0.191066538,0.156720652,0.549243372,0.019724002,-0.886927538,-0.630795914,0.324286385,-0.585814618,-0.561020237,0.531706722,0.567917896,-0.857148455,0.317789283,0.688865227,0.240606138,-0.743687908,-0.030424088,-0.078903088,0.223485282,-0.183277817,0.096071995,0.047262933,0.190543879,0.340920849,0.205431938,0.084580138,-0.319528187,0.142903081,0.206997404,0.078950047,-0.305547017,-0.140978308,0.81122413,-0.850275373,-0.583439338,-0.568939785,-0.85740685,0.162468111,-0.117768761,-0.325058958,-0.490108535,-0.44472701,-0.824896343,-0.078400602,-0.816232129,-0.725170904,0.021071487
12/31/96,-0.20502075,0.03523007,1.202843552,0.153668393,-0.694843403,-0.624272884,0.365567937,0.396517412,0.343539078,0.563145961,0.122841533,-0.086077067,0.596086048,0.330055915,2.202740009,-0.451398724,0.948205111,-0.094386638,0.318331628,-1.402314034,-0.140099885,-2.846565735,-0.466058118,-1.320819224,0.213136188,-2.145802648,0.643594332,0.647195163,0.719910781,-0.505300257,2.510008779,0.455206592,-0.074673344,-0.414714022,-0.566654579,0.475059398,0.474967576,0.060037817,-0.092496861,0.403342528,-0.383273844,-0.825553946,0.153362481,0.089814489,0.144332272,0.152337044,0.312599791,0.287889943,-0.706828377,0.453070911,0.556464005,-0.179356535,-0.610475128,0.056887841,0.066313222,-0.193284399,-0.290778838,-0.288678989,-0.467739156,0.081588724,0.450229069,0.217569289,-0.503957257,-0.123959018,-0.11868822,-0.2789379,0.158176181,-0.018282893,0.144102632,0.66467096,-0.711929549,0.527335219,0.679353544,-0.671049513,0.07762252,0.088468295,-0.570154081,-0.612138058,-0.82216478,-0.698788303,0.140535228,-0.690215137,-0.397002326,0.364450487
1/31/97,0.077136785,-0.499771705,-1.442694519,-0.090870554,0.739171856,1.137144277,-0.414247229,-0.411332226,-0.414911171,-3.030272857,-0.594244677,-0.544672439,-0.658874805,-0.709620872,-2.511391603,0.378923892,-0.214808626,0.273330645,-0.037916623,0.365271717,0.196029159,0.490134333,0.258954044,0.089857726,0.546950899,0.109385547,2.3486025,-0.759387229,-0.69658312,2.125075435,1.135317436,-0.130094749,0.643050852,0.218654061,0.512792663,-0.409477777,-0.411397148,0.261164373,0.403399846,-0.341193945,-0.127941576,0.388415334,1.095674869,0.389302341,1.01379764,1.192103195,-0.171275673,-0.219031312,0.738088613,0.27249851,-0.525264131,0.359138705,0.697956333,0.122827493,-0.065192798,-0.350018828,0.226214517,-2.322758683,0.77617474,-0.172012444,-0.270621498,-0.1102117,-1.251479663,-0.611472311,-0.993502614,-0.397885969,-0.033200699,-0.33219183,-0.236906388,-0.638573571,0.724674154,0.93917574,1.045891163,0.699404636,0.231347643,0.534235615,0.280913721,0.425090661,0.382026667,0.708820441,0.066212783,0.702914707,0.620000581,-0.024218755
2/28/97,0.57065106,-0.080063953,0.085679238,-0.157119404,0.39845336,0.28701603,-0.428151531,-0.395084409,-0.444092863,1.961814482,-0.264576996,0.171285147,-0.35639095,-0.381760995,-0.289477533,0.874511745,-0.103111107,0.18249615,-0.169886035,0.970847454,-0.20546548,0.018817686,-1.037998338,-0.472696293,-0.089664615,-0.458806901,-0.008259381,-0.184835438,-0.419372308,-1.077583485,-1.260747557,-0.11102685,-0.22597659,0.200307053,0.453123759,-0.027010934,-0.094107892,0.13732193,-0.153405588,0.000159617,-0.098121403,0.204332636,-0.188814716,0.469833398,-0.195559606,-0.177744433,0.045685285,0.008324368,0.394914586,0.046706801,-0.080457355,0.037053565,0.218724307,-0.05635719,-0.243436659,0.242275568,-0.015884015,-0.468363201,-1.60029811,-0.227127366,-0.485777686,-0.277332039,-1.241182565,-0.117532966,-1.029198428,0.243076102,-0.132247683,-0.012499223,0.139752905,-0.460541808,0.396372641,1.236991984,1.696351541,0.383475396,0.142227971,0.145786385,0.152129692,0.229989752,0.204530486,0.378915058,0.034541268,0.375924128,0.329731427,-0.014813613
3/31/97,-0.417715166,0.498200635,-0.106084036,-0.091378334,0.835713886,0.599598395,-0.379368724,-0.382967625,-0.373884633,-0.325056879,-0.613334219,-0.189231213,-0.721938907,-0.795794834,0.730161357,0.390586324,-0.247500424,0.085508429,-0.081531889,1.826912277,0.004178052,0.989416239,0.076551771,0.066774669,-0.035207872,0.193691184,-0.118575879,-0.916833736,-0.846094114,-0.338765038,-0.879779526,0.121690273,-0.058753501,0.160033153,0.572600607,-0.793116411,-0.885474309,-1.222393437,-0.872512035,-0.845230034,0.40329713,0.024905275,-0.075330413,-1.572117854,-0.014122124,-0.309840535,-1.188896095,-1.082081418,0.824545263,-1.463887281,-0.936374651,-2.711632924,0.77577637,-0.159645083,-0.222052087,0.526715858,0.420991097,0.034541929,-1.063306203,-0.129232797,-0.235579524,-0.192435728,0.733238977,0.615358718,0.316461986,0.69604779,-0.313813212,-0.118198682,0.226108691,-0.773833948,0.774484184,0.254404894,0.281772653,0.752345428,-0.009366327,0.57339325,-0.350244855,0.045274211,1.837746885,0.999519044,0.190567354,0.957459775,0.425606434,-0.940735616
4/30/97,0.105478666,-0.14736045,-0.090433026,-0.108594208,0.147071847,0.214446209,0.322531929,0.347234258,0.301793015,0.238737118,-0.066905775,0.210159201,-0.071270244,-0.181772737,0.089868509,-0.106498181,0.27355224,0.28987408,-0.095401973,0.732364758,-0.328475848,0.726368175,2.593084984,1.281851607,1.594803739,1.253017855,-0.160985774,-0.182135563,-0.162771999,-0.079559731,1.401598687,-0.040045272,-0.094583711,0.066831195,-0.350229009,-0.022111204,-0.020425814,0.027018731,0.03254374,0.034579137,-0.401846633,-0.138024739,-0.246825339,0.148075206,-0.264831165,-0.183489765,-0.146583084,-0.092645375,0.175784982,0.322323947,-0.092946313,1.207318482,0.316982118,0.028324279,-0.248057489,-0.553059102,0.058726259,0.611731504,-0.365332506,-0.111359703,-0.114079309,-0.13967434,0.307924979,-0.524512032,0.172744016,-0.660663309,0.00130455,-0.00379471,0.157232109,-0.184399659,0.178663712,1.156575639,0.848924041,0.192398256,0.074313947,0.083182943,0.064086018,0.099610116,0.09296867,0.170118768,0.016651974,0.168719705,0.146461096,-0.01120737
5/31/97,-0.342148927,-0.005600963,0.225233237,-0.086340157,0.121958199,-0.00852014,-0.00893276,-0.020045889,-4.16E-05,-0.614531999,-0.685605353,-0.490081118,-0.380336646,-0.225787885,0.232954291,-0.427013749,-0.041237459,-0.081405139,0.127599159,-0.080443475,-0.119261877,-0.415511677,-0.344990062,0.017732123,0.101778849,0.064681553,-0.032562465,-0.09036067,-0.141514365,-0.005698122,-0.068554547,-0.171100532,-0.123730121,-0.361032892,0.140876304,-0.113656271,-0.064137768,0.128046739,0.052914582,-0.088968867,0.277494648,-0.281227128,-0.154836452,-0.187728078,-0.102265111,-0.135546933,0.324682694,0.309609874,0.116391265,0.107164617,-0.106809646,0.299970175,0.102010409,-0.020436681,-0.259880538,0.218864682,0.130767788,0.40488921,-0.617040226,-0.119598864,-0.011949456,-0.184101676,0.467972043,-0.134886717,0.291828432,0.256235134,-0.028231796,0.082550107,-0.20619876,-0.05442303,0.134388105,-1.065940294,-1.141324834,0.041130899,0.341303539,-0.039640717,0.041677677,0.065662679,0.062084445,0.112715437,0.01114115,0.111823548,0.095954444,-0.009570881
6/30/97,0.219162192,-0.044119919,0.19077136,0.363727394,0.30320226,0.207588734,-0.16261344,-0.144521537,-0.176243727,0.669304428,-0.386373734,0.307719382,-0.435067554,-0.519948397,-0.250654419,0.061645209,-0.131162668,0.125089518,-0.371688674,0.064929913,-0.233164989,-0.08848994,-0.168521933,-0.15072687,-0.265341584,-0.125721521,0.080447294,-0.363294495,-0.305099661,0.133717107,-0.015748378,-0.133892181,0.117263352,0.001904615,0.296603139,-0.255761422,-0.301961265,-0.079172586,-0.015495315,-0.222532076,0.101287363,-0.332567105,0.054785911,-0.565104847,0.081162867,-0.002990398,0.015254169,0.069788113,0.287600775,0.012281125,-0.263976236,0.05934975,0.237613731,0.173760662,0.045645884,0.075724466,0.073855953,0.329812699,-0.460597047,-0.115943457,-0.090985003,-0.183327914,0.514107438,0.152400848,0.134488599,-0.071955094,0.192277234,0.111469175,0.297492773,-0.265609672,0.294508033,-0.888174787,-0.574051585,0.267712757,0.077254471,0.250360106,0.621190457,0.672392499,-0.35178865,0.134208744,-0.147151104,0.177023113,0.415196931,0.192199368
7/31/97,0.145077013,-0.467187189,-0.495145662,-0.08761497,-1.154604798,-1.039805768,0.750896676,0.687830585,0.784665332,-0.185746317,1.070804582,0.858068155,1.131783524,1.296226395,0.23278921,-0.674710428,0.295092753,-0.37010005,-0.24058062,0.675188937,0.117756454,-0.078649668,2.362668804,0.456982421,0.510351915,0.436544908,0.016496992,1.175830578,1.194147135,-0.159708126,0.334523782,0.227232449,-0.128953632,-0.641520733,-0.886777179,0.710578715,0.81798059,0.216653439,0.045544679,0.685155169,-0.178772439,-0.932476353,-0.759198083,0.933120449,-0.727512246,-0.639494077,0.630378207,0.618355621,-1.165566166,0.446315765,0.873585895,0.547676981,-0.928124302,0.114745117,-0.095090033,-0.642495147,-0.459539145,0.233225947,-0.259981131,-0.040317854,0.248318464,0.100937386,0.007274904,-0.669503837,0.162094739,-0.793468345,0.296533768,-0.297173058,-0.1605414,1.104876212,-1.144887092,0.141038343,1.140781979,-1.124532412,-0.023784364,-0.092497236,-0.444660943,-0.668695046,-0.60373288,-1.124682291,-0.107345981,-1.114536777,-0.993385406,0.02383943
8/31/97,-0.094064468,0.359378307,0.513918255,0.151601512,1.318498629,1.167376725,-0.83424602,-0.841548845,-0.823350611,-0.086667165,-1.154781244,-1.321212366,-1.173293777,-1.264899137,-0.379336768,0.723408959,-0.538925108,0.195610409,0.17490557,-0.079146623,0.019722555,-0.049944799,-0.091029558,-0.12799655,-0.158910365,-0.027341233,0.058918147,-1.249710684,-1.325634048,0.191328652,-0.016913752,-0.638120116,0.452903894,0.146187664,0.927922765,-0.670131355,-0.742884076,-0.008278563,0.142642583,-0.614462599,0.192727747,0.333983611,1.278266561,-0.681865479,1.316391659,1.20634313,-0.665679013,-0.691211981,1.341311659,-0.412937982,-0.913632241,-0.130137187,0.919944936,0.009277032,-0.232988601,0.734498974,0.18995302,0.043265967,0.212608796,-0.302460797,-0.589923808,-0.107465282,-0.719143747,0.186867649,-0.850774566,0.992264208,-0.104290727,-0.26424109,-0.07321327,-1.34406746,1.314926848,1.159616136,1.440676401,1.325383998,-0.186112634,0.618873218,0.490117263,0.747443886,0.684622227,1.269934218,0.122541543,1.25892264,1.113531737,-0.044427744
9/30/97,0.040321585,0.030753099,-0.174747345,0.117993613,0.009453232,-0.043792482,-0.218390375,-0.186612182,-0.235745982,0.121233047,-0.401032443,0.62515342,-0.139947198,-0.238526532,0.017181045,0.159612998,0.331104254,0.047625524,0.250129005,0.890976214,-0.097861665,0.943529449,1.42808923,-0.521845629,-0.624281771,-0.787845292,0.036603375,-0.050931167,-0.010648006,-0.333485615,0.65497372,0.115589351,-0.841628771,-0.189277493,-0.022262503,-0.051908492,-0.050995415,-0.073182363,-0.026904814,-0.050414441,0.279801817,-0.405421957,-0.67265096,-0.262050365,-0.785294527,-0.697622729,-0.270698793,-0.289552661,0.003737172,-0.343833315,-0.061009304,0.17981256,-0.133559907,-0.181574124,-0.288717351,-0.564838749,0.003917115,-0.31690716,0.113214639,-0.040189644,-0.005233577,-0.02075062,-0.5225837,-1.125264968,-0.476330744,-0.362085481,-0.225173079,-0.424138775,0.024844475,0.061889164,0.001754438,0.769362119,0.250125513,-0.03073282,0.038801954,0.36908389,0.099649856,0.003020711,-0.631992551,-0.047840018,-0.199708438,-0.048963492,-0.033572487,0.024862375
10/31/97,0.050720729,0.143598493,0.096509583,0.048514605,-0.45433442,-0.391188298,0.22445076,0.192028304,0.240818738,-0.116149195,-0.264444586,-0.26589729,0.025734982,0.400178272,0.969504376,-0.519494938,0.355941712,0.232730237,-0.362429234,0.323138419,-0.037841211,0.248191171,2.753381276,1.221653029,1.011147724,1.21504599,0.169642398,0.603893659,0.458937939,0.317037844,-0.197165921,0.159589315,0.527839437,0.071198803,-0.210452657,0.290816718,0.349875608,0.084260609,0.058973394,0.277606165,0.057236281,-0.596137237,-0.180649168,0.321301172,-0.229853081,-0.16774282,0.399136825,0.366214947,-0.475946912,0.052098419,0.397619478,0.115814956,-0.346707104,-0.212763627,-0.307845769,0.221270944,-0.086727319,-0.368646022,0.674432256,0.059674784,0.3455239,0.019452684,-0.001420278,-0.830035283,-0.030810379,0.057045748,-0.239733816,-0.241761171,0.072332024,0.396964989,-0.482418159,-0.442269345,0.259752214,-0.437088436,0.128440296,0.060954268,-0.182895612,-0.274738678,-0.248790828,-0.460717233,-0.043438748,-0.455270642,-0.404745815,0.010689249
11/30/97,-0.191874698,-0.052017327,-0.086523041,-0.162052815,0.460805719,0.381114582,-0.253683382,-0.245679432,-0.253305213,0.580379221,-0.199605713,0.077577358,-0.34278623,-0.615790413,-0.813593219,0.219716473,-0.108541582,0.220469129,-0.147058345,-0.283467023,-0.032246037,-0.285986245,0.009541762,-0.117078213,0.039586299,-0.089100661,0.079806897,-0.554772592,-0.475992123,0.2673069,0.015078984,-0.150539623,0.06083866,-0.275593999,0.30120549,-0.255930537,-0.326804347,0.04320156,0.170919394,-0.227601985,0.150345321,-0.162430213,0.410428706,-0.388365328,0.477904402,0.42262302,-0.122054213,-0.078992153,0.477224155,-0.096616504,-0.339373496,0.022588562,0.364321374,-0.000519233,-0.022729375,0.496369702,0.268469261,-0.072298538,0.943129379,0.059729959,-0.143497708,0.060662607,-0.037447387,-0.022034118,-0.25724895,0.598156988,-0.033316795,-0.308731199,-0.085290867,-0.45725475,0.483418454,0.773140691,1.292329197,0.457330257,0.209338826,0.230123634,0.177123754,0.270671385,0.247404725,0.46154252,0.045099859,0.458840694,0.406709746,-0.015603089
12/31/97,0.204142678,-0.458307873,1.129237877,-0.028165451,-7.721332994,-7.387986228,5.302913251,5.282509707,5.276983416,0.137488526,5.959588228,3.826408162,6.852772923,7.107937086,1.282053953,-5.245342818,3.431042697,-1.570370348,-0.759689221,0.574636295,0.480754565,0.105917314,-0.562167413,0.300518075,0.303199165,0.09173146,0.463473894,7.510419113,7.764833515,-0.052850433,1.166130325,2.282484496,-1.665908791,-1.78734479,-5.845769757,4.817908473,5.252261786,0.84204055,-0.167588713,4.511787964,-1.074081294,-4.65715016,-4.502839264,3.858763676,-4.612461086,-4.246369405,3.770097609,3.70915598,-7.763827568,2.644708602,5.99443522,0.795585661,-6.470323083,-0.10126779,-0.230768601,-1.413582966,-2.679900691,-0.246586355,0.738234905,0.77341477,3.012138194,0.983200303,0.141400823,-1.697294225,1.99756667,-2.028145423,0.751913647,-0.00144294,-0.150407483,7.373182784,-7.765338908,2.907322828,4.226135107,-7.624203852,0.141296386,-1.751404864,-3.226011196,-4.635619387,-4.482591454,-7.502283778,-0.512612664,-7.433599866,-6.383097048,0.22035112
1/31/98,-0.739188665,-1.108468502,-3.1027693,0.094114859,7.887445507,8.018087208,-5.437167274,-5.382009195,-5.433862628,-1.52052324,-6.532154648,-7.182366341,-7.024003417,-7.604977188,-2.557971386,5.181884909,-2.740679086,1.774896303,1.058788628,-0.553725637,-0.435586024,-0.370110111,-0.486544078,0.456533667,0.81351072,0.776872416,-0.59882931,-7.741565497,-7.8636094,1.90569911,1.093772192,-1.989043279,3.342647964,1.61507545,5.883406174,-4.827597695,-5.271492063,-0.534392136,0.479793201,-4.520847508,0.574839041,4.286421287,8.995114771,-3.444970779,9.083895395,8.654691617,-3.688699308,-3.699595191,7.917400661,-1.957124939,-6.057486991,-1.294891276,6.659367959,0.283724298,0.237038087,1.720268441,2.65674495,0.750003541,0.362697918,-0.875829312,-2.876933976,-0.889112734,-1.908023175,0.989132153,-3.146436718,2.569717338,-0.637228901,-0.349323655,0.062708216,-7.463358222,7.90033415,1.606919469,2.05459964,7.773071979,0.54494125,2.405997702,2.982802507,4.518307508,4.105896347,7.630235012,0.730681122,7.563176684,6.709847099,-0.221538623
2/28/98,0.953067416,1.170232171,2.175314911,-0.185050234,-0.68085992,-0.751933156,0.330255964,0.355434937,0.313715418,0.455566761,0.631984244,4.024062275,0.60467576,0.659364459,1.091774916,0.172278316,0.278268464,-0.044224291,-0.335476862,0.03016408,-0.110098307,-0.095290948,0.248458879,0.173393786,0.139750573,0.171479324,-0.329051858,0.869399207,0.66277242,-1.951774466,-1.906756326,0.169654604,-1.79292833,-0.010537723,-0.357781751,0.640078176,0.63971474,0.2574425,-0.164940172,0.631242843,-0.204233801,-0.384224798,-4.773958566,1.048767852,-4.879759949,-4.5093226,0.576778837,0.533852489,-0.689085162,0.383356224,0.754849447,0.997117252,-0.681385434,-0.080650896,-0.289070308,-0.959400127,-0.382868255,-1.015567433,-0.842257271,-0.120858506,-0.092252227,-0.159726269,-1.142051478,-0.359207214,-0.704128281,-1.479436914,-0.04104585,-0.009912499,0.094514287,0.569928075,-0.687075686,-1.883519134,-1.760017664,-0.684573126,0.122428522,-0.136829779,-0.255826773,-0.38804245,-0.357734223,-0.666144915,-0.065786382,-0.659902454,-0.589770616,0.014979588
3/31/98,-0.704830264,-0.094044897,-0.288566453,-0.100715745,0.474894248,0.25227267,-0.125829439,-0.132065387,-0.120545669,0.610585728,-0.313609471,-0.525684161,-0.400649669,-0.447741572,-0.055629542,0.125661987,-0.120003394,0.009714692,-0.136889702,-0.306509959,0.036059758,-0.446307519,0.260579227,0.961305211,0.875183515,1.091298974,-0.264334989,-0.564398008,-0.48432791,-0.058767294,-1.197999106,0.215523438,0.078084295,0.089546728,0.301510982,-0.570105303,-0.640153862,-1.182236551,-0.876368102,-0.634255867,0.367823244,-0.171852315,0.325078204,-1.378577272,0.394936838,0.068424855,-1.011348958,-0.906394831,0.462158917,-1.351343755,-0.657127557,-2.795472774,0.474865341,-0.167766586,-0.237307636,0.631655053,0.298306495,-1.228237067,-0.9943934,-0.093706604,-0.104022064,-0.153119551,0.766378977,0.534565851,0.425134505,0.846470346,-0.283323999,-0.117333928,0.210985203,-0.429342894,0.412282181,0.259966934,-0.302884581,0.395291654,-0.047491332,0.478913303,-0.48662667,-0.161336936,1.64977908,0.650150453,0.157027336,0.611177951,0.118212464,-1.045319863
4/30/98,0.160817169,-0.18026298,0.021497636,-0.110228326,0.083925648,0.153661548,0.366903245,0.391144071,0.346129273,-0.107013079,-0.014451649,0.070766032,-0.015042167,-0.120860751,-0.037675049,-0.147655474,0.295865196,0.276609595,-0.105090014,0.45540618,-0.322896305,0.288519987,-1.07927184,2.060950048,1.015165856,2.086807427,-0.118362033,-0.120456613,-0.099460143,-0.11501347,0.310513758,-0.02362375,-0.037891522,0.054495531,-0.397671769,0.016917447,0.022507142,0.034046494,0.031868898,0.071501231,-0.408054834,-0.172458824,-0.080935201,0.181946289,-0.095357171,-0.026773613,-0.115510976,-0.061898877,0.112364597,0.342019925,-0.044075933,1.172583455,0.264320384,0.026902954,-0.250727327,-0.509582571,0.037255514,0.611731504,1.185205573,-0.105142347,-0.091055746,-0.132793708,0.313724733,-0.538651403,0.191762539,-0.598342925,0.006640395,-0.003643371,0.154585383,-0.124111087,0.115275589,0.004204468,0.006027644,0.129911112,0.058392696,0.066648229,0.040218156,0.063451583,0.060072865,0.10897659,0.010782214,0.108117735,0.092664798,-0.009464291
5/31/98,0.370018478,0.126009156,-0.076200166,-0.095812651,-0.244081362,-0.360870575,0.24827444,0.234486115,0.256962342,-0.533379369,-0.381544531,-0.348243586,-0.054399364,0.127300612,-0.330311178,-0.694204313,0.088104052,-0.158295373,0.071440494,-0.053012835,-0.086918943,-0.391243547,-0.323971753,-0.015079355,0.058384047,0.018918381,-0.006101184,0.267173694,0.225485457,0.06306944,-0.234213592,-0.075909897,-0.18141645,-0.432539034,-0.134135134,0.112581106,0.184731693,0.168784569,0.04900273,0.125057433,0.241507566,-0.480831181,-0.323635596,0.008612426,-0.274710957,-0.295011219,0.504798379,0.487838092,-0.25123767,0.221336294,0.176477275,0.335314307,-0.203253855,-0.028675677,-0.275356787,0.174625758,0.006308326,-0.352778188,-0.582583824,-0.083558719,0.121511226,-0.144216718,0.501591475,-0.216848402,0.4020731,0.192821917,0.002698499,0.083427371,-0.221541037,0.295051725,-0.233053821,-0.161584474,0.624168977,-0.321088319,0.328390331,-0.135487491,-0.096677153,-0.143937481,-0.128602663,-0.241707418,-0.022884086,-0.239467884,-0.215886549,0.00053322
6/30/98,-0.558213369,-0.093473713,0.149889549,0.358529009,0.102324381,0.014223274,-0.021461383,-0.004837594,-0.035203194,0.629974253,-0.219509003,0.230378218,-0.256197299,-0.326177898,0.13403753,-0.072457165,-0.060181683,0.08289313,-0.402507839,-1.012734573,-0.215415596,-1.378947321,0.954868906,-0.377931294,-0.093859654,-0.695875946,0.260305431,-0.167084161,-0.103694803,-0.394011194,-0.89692697,-0.081652765,0.148718551,-0.037337051,0.145680342,-0.131605213,-0.165384854,-0.056816181,-0.01764209,-0.105077152,0.081538108,-0.442107283,0.146828703,-0.457355663,0.175194132,0.083962283,0.114099378,0.167597503,0.085850668,0.074937096,-0.108511959,0.040077303,0.070088565,0.169239205,0.037152715,0.099847065,0.005554175,-0.722503132,-0.805161064,-0.096165081,-0.01774347,-0.161439554,0.532557357,0.107421312,0.194989478,-0.037377137,0.209251389,0.111950606,0.289073125,-0.073822349,0.092860554,0.788785091,1.601590081,0.068931434,0.083215016,0.197760609,0.545263078,0.557366584,-0.456435321,-0.060294033,-0.165823723,-0.015761179,0.244062541,-0.086395662
